City	State	Incorporation	Year	Population
Jersey Village 	Texas	city	2015	7900
Joshua 	Texas	city	2010	5895
Joshua 	Texas	city	2011	5880
Joshua 	Texas	city	2012	5931
Joshua 	Texas	city	2013	5931
Joshua 	Texas	city	2014	5992
Joshua 	Texas	city	2015	6066
Katy 	Texas	city	2010	14165
Katy 	Texas	city	2011	14411
Katy 	Texas	city	2012	14774
Katy 	Texas	city	2013	15085
Katy 	Texas	city	2014	15627
Katy 	Texas	city	2015	16158
Kaufman 	Texas	city	2010	6729
Kaufman 	Texas	city	2011	6772
Kaufman 	Texas	city	2012	6823
Kaufman 	Texas	city	2013	6878
Kaufman 	Texas	city	2014	7000
Kaufman 	Texas	city	2015	7156
Keene 	Texas	city	2010	6059
Keene 	Texas	city	2011	6024
Keene 	Texas	city	2012	6035
Keene 	Texas	city	2013	6069
Keene 	Texas	city	2014	6131
Keene 	Texas	city	2015	6181
Keller 	Texas	city	2010	39829
Keller 	Texas	city	2011	40868
Keller 	Texas	city	2012	41951
Keller 	Texas	city	2013	42904
Keller 	Texas	city	2014	43949
Keller 	Texas	city	2015	45758
Kennedale 	Texas	city	2010	6811
Kennedale 	Texas	city	2011	6912
Kennedale 	Texas	city	2012	7063
Kennedale 	Texas	city	2013	7255
Kennedale 	Texas	city	2014	7403
Kennedale 	Texas	city	2015	7715
Kermit 	Texas	city	2010	5683
Kermit 	Texas	city	2011	5731
Kermit 	Texas	city	2012	5892
Kermit 	Texas	city	2013	6109
Kermit 	Texas	city	2014	6268
Kermit 	Texas	city	2015	6434
Kerrville 	Texas	city	2010	22399
Kerrville 	Texas	city	2011	22411
Kerrville 	Texas	city	2012	22518
Kerrville 	Texas	city	2013	22584
Kerrville 	Texas	city	2014	22879
Kerrville 	Texas	city	2015	23136
Kilgore 	Texas	city	2010	13489
Kilgore 	Texas	city	2011	13732
Kilgore 	Texas	city	2012	14093
Kilgore 	Texas	city	2013	14548
Kilgore 	Texas	city	2014	14890
Kilgore 	Texas	city	2015	14947
Kingsville 	Texas	city	2010	26213
Kingsville 	Texas	city	2011	26226
Kingsville 	Texas	city	2012	26312
Kingsville 	Texas	city	2013	26292
Kingsville 	Texas	city	2014	26341
Kingsville 	Texas	city	2015	26225
Kirby 	Texas	city	2010	8028
Kirby 	Texas	city	2011	8130
Kirby 	Texas	city	2012	8236
Kirby 	Texas	city	2013	8328
Kirby 	Texas	city	2014	8457
Kirby 	Texas	city	2015	8550
Kyle 	Texas	city	2010	28453
Kyle 	Texas	city	2011	29253
Kyle 	Texas	city	2012	30862
Kyle 	Texas	city	2013	31729
Kyle 	Texas	city	2014	32870
Kyle 	Texas	city	2015	35733
Lacy-Lakeview 	Texas	city	2010	6481
Lacy-Lakeview 	Texas	city	2011	6519
Lacy-Lakeview 	Texas	city	2012	6521
Lacy-Lakeview 	Texas	city	2013	6588
Lacy-Lakeview 	Texas	city	2014	6603
Lacy-Lakeview 	Texas	city	2015	6604
La Feria 	Texas	city	2010	7285
La Feria 	Texas	city	2011	7330
La Feria 	Texas	city	2012	7331
La Feria 	Texas	city	2013	7319
La Feria 	Texas	city	2014	7314
La Feria 	Texas	city	2015	7338
Lago Vista 	Texas	city	2010	6108
Lago Vista 	Texas	city	2011	6282
Lago Vista 	Texas	city	2012	6436
Lago Vista 	Texas	city	2013	6452
Lago Vista 	Texas	city	2014	6478
Lago Vista 	Texas	city	2015	6550
Lake Dallas 	Texas	city	2010	7141
Lake Dallas 	Texas	city	2011	7252
Lake Dallas 	Texas	city	2012	7337
Lake Dallas 	Texas	city	2013	7368
Lake Dallas 	Texas	city	2014	7448
Lake Dallas 	Texas	city	2015	7892
Lake Jackson 	Texas	city	2010	26831
Lake Jackson 	Texas	city	2011	27091
Lake Jackson 	Texas	city	2012	27154
Lake Jackson 	Texas	city	2013	27368
Lake Jackson 	Texas	city	2014	27599
Lake Jackson 	Texas	city	2015	27533
Lakeway 	Texas	city	2010	11744
Lakeway 	Texas	city	2011	12154
Lakeway 	Texas	city	2012	12761
Lakeway 	Texas	city	2013	13171
Lakeway 	Texas	city	2014	13711
Lakeway 	Texas	city	2015	14217
La Marque 	Texas	city	2010	14569
La Marque 	Texas	city	2011	14679
La Marque 	Texas	city	2012	14945
La Marque 	Texas	city	2013	15178
La Marque 	Texas	city	2014	15528
La Marque 	Texas	city	2015	15908
Lamesa 	Texas	city	2010	9417
Lamesa 	Texas	city	2011	9337
Lamesa 	Texas	city	2012	9221
Lamesa 	Texas	city	2013	9346
Lamesa 	Texas	city	2014	9417
Lamesa 	Texas	city	2015	9427
Lampasas 	Texas	city	2010	6725
Lampasas 	Texas	city	2011	6798
Lampasas 	Texas	city	2012	6852
Lampasas 	Texas	city	2013	6876
Lampasas 	Texas	city	2014	7247
Lampasas 	Texas	city	2015	7687
Lancaster 	Texas	city	2010	36778
Lancaster 	Texas	city	2011	37343
Lancaster 	Texas	city	2012	37908
Lancaster 	Texas	city	2013	38162
Lancaster 	Texas	city	2014	38506
Lancaster 	Texas	city	2015	38801
La Porte 	Texas	city	2010	33867
La Porte 	Texas	city	2011	34183
La Porte 	Texas	city	2012	34529
La Porte 	Texas	city	2013	34800
La Porte 	Texas	city	2014	35087
La Porte 	Texas	city	2015	35148
Leander 	Texas	city	2010	26678
Leander 	Texas	city	2011	28059
Leander 	Texas	city	2012	29575
Leander 	Texas	city	2013	31694
Leander 	Texas	city	2014	34187
Leander 	Texas	city	2015	37889
Leon Valley 	Texas	city	2010	10218
Leon Valley 	Texas	city	2011	10499
Leon Valley 	Texas	city	2012	10695
Leon Valley 	Texas	city	2013	10840
Leon Valley 	Texas	city	2014	11035
Leon Valley 	Texas	city	2015	11174
Levelland 	Texas	city	2010	13509
Levelland 	Texas	city	2011	13590
Levelland 	Texas	city	2012	13691
Levelland 	Texas	city	2013	13904
Levelland 	Texas	city	2014	14012
Levelland 	Texas	city	2015	13914
Liberty 	Texas	city	2010	8416
Liberty 	Texas	city	2011	8564
Liberty 	Texas	city	2012	8749
Liberty 	Texas	city	2013	8823
Liberty 	Texas	city	2014	8929
Liberty 	Texas	city	2015	9039
Lindale 	Texas	city	2011	5002
Lindale 	Texas	city	2012	5155
Lindale 	Texas	city	2013	5307
Lindale 	Texas	city	2014	5490
Lindale 	Texas	city	2015	5692
Little Elm 	Texas	city	2010	26108
Little Elm 	Texas	city	2011	27567
Little Elm 	Texas	city	2012	28863
Little Elm 	Texas	city	2013	32772
Little Elm 	Texas	city	2014	35374
Little Elm 	Texas	city	2015	38341
Littlefield 	Texas	city	2010	6386
Littlefield 	Texas	city	2011	6439
Littlefield 	Texas	city	2012	6347
Littlefield 	Texas	city	2013	6254
Littlefield 	Texas	city	2014	6191
Littlefield 	Texas	city	2015	6090
Live Oak 	Texas	city	2010	13230
Live Oak 	Texas	city	2011	13740
Live Oak 	Texas	city	2012	14225
Live Oak 	Texas	city	2013	14789
Live Oak 	Texas	city	2014	15142
Live Oak 	Texas	city	2015	15346
Livingston 	Texas	town	2010	5335
Livingston 	Texas	town	2011	5299
Livingston 	Texas	town	2012	5252
Livingston 	Texas	town	2013	5213
Livingston 	Texas	town	2014	5175
Livingston 	Texas	town	2015	5172
Lockhart 	Texas	city	2010	12751
Lockhart 	Texas	city	2011	12835
Lockhart 	Texas	city	2012	12909
Lockhart 	Texas	city	2013	13061
Lockhart 	Texas	city	2014	13231
Lockhart 	Texas	city	2015	13446
Los Fresnos 	Texas	city	2010	5951
Los Fresnos 	Texas	city	2011	6046
Los Fresnos 	Texas	city	2012	6136
Los Fresnos 	Texas	city	2013	6230
Los Fresnos 	Texas	city	2014	6448
Los Fresnos 	Texas	city	2015	6582
Lucas 	Texas	city	2010	5269
Lucas 	Texas	city	2011	5598
Lucas 	Texas	city	2012	5949
Lucas 	Texas	city	2013	6208
Lucas 	Texas	city	2014	6560
Lucas 	Texas	city	2015	6883
Lufkin 	Texas	city	2010	35121
Lufkin 	Texas	city	2011	35384
Lufkin 	Texas	city	2012	36044
Lufkin 	Texas	city	2013	36104
Lufkin 	Texas	city	2014	36187
Lufkin 	Texas	city	2015	36333
Luling 	Texas	city	2010	5409
Luling 	Texas	city	2011	5527
Luling 	Texas	city	2012	5564
Luling 	Texas	city	2013	5649
Luling 	Texas	city	2014	5724
Luling 	Texas	city	2015	5764
Lumberton 	Texas	city	2010	12034
Lumberton 	Texas	city	2011	12161
Lumberton 	Texas	city	2012	12076
Lumberton 	Texas	city	2013	12176
Lumberton 	Texas	city	2014	12290
Lumberton 	Texas	city	2015	12421
McGregor 	Texas	city	2010	5007
McGregor 	Texas	city	2011	5044
McGregor 	Texas	city	2012	5050
McGregor 	Texas	city	2013	5044
McGregor 	Texas	city	2014	5035
McGregor 	Texas	city	2015	5064
Manor 	Texas	city	2010	5147
Manor 	Texas	city	2011	5453
Manor 	Texas	city	2012	5874
Manor 	Texas	city	2013	6382
Manor 	Texas	city	2014	6921
Manor 	Texas	city	2015	7587
Manvel 	Texas	city	2010	5231
Manvel 	Texas	city	2011	5684
Manvel 	Texas	city	2012	6064
Manvel 	Texas	city	2013	6627
Manvel 	Texas	city	2014	7157
Manvel 	Texas	city	2015	7950
Marble Falls 	Texas	city	2010	6077
Marble Falls 	Texas	city	2011	6091
Marble Falls 	Texas	city	2012	6133
Marble Falls 	Texas	city	2013	6142
Marble Falls 	Texas	city	2014	6179
Marble Falls 	Texas	city	2015	6281
Marlin 	Texas	city	2010	5971
Marlin 	Texas	city	2011	5963
Marlin 	Texas	city	2012	5858
Marlin 	Texas	city	2013	5813
Marlin 	Texas	city	2014	5701
Marlin 	Texas	city	2015	5682
Marshall 	Texas	city	2010	23541
Marshall 	Texas	city	2011	23692
Marshall 	Texas	city	2012	23608
Marshall 	Texas	city	2013	23743
Marshall 	Texas	city	2014	23813
Marshall 	Texas	city	2015	23820
Mathis 	Texas	city	2013	5012
Mathis 	Texas	city	2014	5035
Mathis 	Texas	city	2015	5037
Melissa 	Texas	city	2011	5187
Melissa 	Texas	city	2012	5561
Melissa 	Texas	city	2013	6155
Melissa 	Texas	city	2014	6709
Melissa 	Texas	city	2015	7436
Mercedes 	Texas	city	2010	15821
Mercedes 	Texas	city	2011	16115
Mercedes 	Texas	city	2012	16346
Mercedes 	Texas	city	2013	16427
Mercedes 	Texas	city	2014	16597
Mercedes 	Texas	city	2015	16657
Mexia 	Texas	city	2010	7472
Mexia 	Texas	city	2011	7494
Mexia 	Texas	city	2012	7537
Mexia 	Texas	city	2013	7446
Mexia 	Texas	city	2014	7444
Mexia 	Texas	city	2015	7406
Midlothian 	Texas	city	2010	18854
Midlothian 	Texas	city	2011	19377
Midlothian 	Texas	city	2012	19775
Midlothian 	Texas	city	2013	20573
Midlothian 	Texas	city	2014	21356
Midlothian 	Texas	city	2015	22318
Mineral Wells 	Texas	city	2010	16760
Mineral Wells 	Texas	city	2011	16862
Mineral Wells 	Texas	city	2012	16674
Mineral Wells 	Texas	city	2013	15226
Mineral Wells 	Texas	city	2014	14812
Mineral Wells 	Texas	city	2015	14754
Monahans 	Texas	city	2010	6923
Monahans 	Texas	city	2011	6980
Monahans 	Texas	city	2012	7101
Monahans 	Texas	city	2013	7346
Monahans 	Texas	city	2014	7609
Monahans 	Texas	city	2015	7690
Mont Belvieu 	Texas	city	2015	5193
Mount Pleasant 	Texas	city	2010	16016
Mount Pleasant 	Texas	city	2011	15980
Mount Pleasant 	Texas	city	2012	16075
Mount Pleasant 	Texas	city	2013	16053
Mount Pleasant 	Texas	city	2014	15976
Mount Pleasant 	Texas	city	2015	16051
Muleshoe 	Texas	city	2010	5150
Muleshoe 	Texas	city	2011	5173
Muleshoe 	Texas	city	2012	5135
Muleshoe 	Texas	city	2013	5131
Muleshoe 	Texas	city	2014	5010
Muleshoe 	Texas	city	2015	5185
Murphy 	Texas	city	2010	18008
Murphy 	Texas	city	2011	18723
Murphy 	Texas	city	2012	19182
Murphy 	Texas	city	2013	19590
Murphy 	Texas	city	2014	20305
Murphy 	Texas	city	2015	20610
Nacogdoches 	Texas	city	2010	32993
Nacogdoches 	Texas	city	2011	33812
Nacogdoches 	Texas	city	2012	33843
Nacogdoches 	Texas	city	2013	33663
Nacogdoches 	Texas	city	2014	33678
Nacogdoches 	Texas	city	2015	33894
Navasota 	Texas	city	2010	7143
Navasota 	Texas	city	2011	7171
Navasota 	Texas	city	2012	7175
Navasota 	Texas	city	2013	7234
Navasota 	Texas	city	2014	7330
Navasota 	Texas	city	2015	7476
Nederland 	Texas	city	2010	16977
Nederland 	Texas	city	2011	17010
Nederland 	Texas	city	2012	16944
Nederland 	Texas	city	2013	17060
Nederland 	Texas	city	2014	17123
Nederland 	Texas	city	2015	17196
Orange 	Texas	city	2010	18639
Orange 	Texas	city	2011	18676
Orange 	Texas	city	2012	18941
Orange 	Texas	city	2013	18892
Orange 	Texas	city	2014	18916
Orange 	Texas	city	2015	19347
Palestine 	Texas	city	2010	18765
Palestine 	Texas	city	2011	18672
Palestine 	Texas	city	2012	18625
Palestine 	Texas	city	2013	18531
Palestine 	Texas	city	2014	18392
Palestine 	Texas	city	2015	18288
Palmview 	Texas	city	2010	5479
Palmview 	Texas	city	2011	5532
Palmview 	Texas	city	2012	5582
Palmview 	Texas	city	2013	5615
Palmview 	Texas	city	2014	5656
Palmview 	Texas	city	2015	5715
Pampa 	Texas	city	2010	17928
Pampa 	Texas	city	2011	18007
Pampa 	Texas	city	2012	18212
Pampa 	Texas	city	2013	18277
Pampa 	Texas	city	2014	18365
Pampa 	Texas	city	2015	18177
Paris 	Texas	city	2010	25169
Paris 	Texas	city	2011	25186
Paris 	Texas	city	2012	25050
Paris 	Texas	city	2013	24735
Paris 	Texas	city	2014	24811
Paris 	Texas	city	2015	24782
Pearsall 	Texas	city	2010	9168
Pearsall 	Texas	city	2011	9281
Pearsall 	Texas	city	2012	9466
Pearsall 	Texas	city	2013	9660
Pearsall 	Texas	city	2014	9866
Pearsall 	Texas	city	2015	9980
Pecos 	Texas	city	2010	8796
Pecos 	Texas	city	2011	8759
Pecos 	Texas	city	2012	8863
Pecos 	Texas	city	2013	9001
Pecos 	Texas	city	2014	9246
Pecos 	Texas	city	2015	9517
Perryton 	Texas	city	2010	8759
Perryton 	Texas	city	2011	8982
Perryton 	Texas	city	2012	9131
Perryton 	Texas	city	2013	9208
Perryton 	Texas	city	2014	9227
Perryton 	Texas	city	2015	9252
Pflugerville 	Texas	city	2010	48703
Plainview 	Texas	city	2010	22237
Plainview 	Texas	city	2011	22265
Plainview 	Texas	city	2012	22228
Plainview 	Texas	city	2013	21858
Plainview 	Texas	city	2014	21084
Plainview 	Texas	city	2015	20919
Pleasanton 	Texas	city	2010	8957
Pleasanton 	Texas	city	2011	9086
Pleasanton 	Texas	city	2012	9313
Pleasanton 	Texas	city	2013	9485
Pleasanton 	Texas	city	2014	9672
Pleasanton 	Texas	city	2015	9829
Port Isabel 	Texas	city	2010	5022
Port Isabel 	Texas	city	2011	5050
Port Isabel 	Texas	city	2012	5049
Port Isabel 	Texas	city	2013	5035
Port Isabel 	Texas	city	2014	5022
Port Isabel 	Texas	city	2015	5016
Portland 	Texas	city	2010	15044
Portland 	Texas	city	2011	15095
Portland 	Texas	city	2012	15377
Portland 	Texas	city	2013	15704
Portland 	Texas	city	2014	15914
Portland 	Texas	city	2015	16116
Port Lavaca 	Texas	city	2010	12209
Port Lavaca 	Texas	city	2011	12190
Port Lavaca 	Texas	city	2012	12274
Port Lavaca 	Texas	city	2013	12327
Port Lavaca 	Texas	city	2014	12395
Port Lavaca 	Texas	city	2015	12416
Port Neches 	Texas	city	2010	13016
Port Neches 	Texas	city	2011	12969
Port Neches 	Texas	city	2012	12833
Port Neches 	Texas	city	2013	12811
Port Neches 	Texas	city	2014	12768
Port Neches 	Texas	city	2015	12786
Post 	Texas	city	2010	5384
Post 	Texas	city	2011	5466
Post 	Texas	city	2012	5377
Post 	Texas	city	2013	5347
Post 	Texas	city	2014	5372
Post 	Texas	city	2015	5349
Prairie View 	Texas	city	2010	5591
Prairie View 	Texas	city	2011	5783
Prairie View 	Texas	city	2012	5799
Prairie View 	Texas	city	2013	6142
Prairie View 	Texas	city	2014	6245
Prairie View 	Texas	city	2015	6369
Princeton 	Texas	city	2010	6865
Princeton 	Texas	city	2011	7288
Princeton 	Texas	city	2012	7524
Princeton 	Texas	city	2013	7786
Princeton 	Texas	city	2014	8144
Princeton 	Texas	city	2015	8939
Progreso 	Texas	city	2010	5533
Progreso 	Texas	city	2011	5635
Progreso 	Texas	city	2012	5725
Progreso 	Texas	city	2013	5806
Progreso 	Texas	city	2014	5864
Progreso 	Texas	city	2015	5922
Prosper 	Texas	town	2010	9720
Prosper 	Texas	town	2011	10644
Prosper 	Texas	town	2012	11768
Prosper 	Texas	town	2013	13000
Prosper 	Texas	town	2014	14429
Prosper 	Texas	town	2015	15967
Providence Village 	Texas	town	2014	5335
Providence Village 	Texas	town	2015	5700
Raymondville 	Texas	city	2010	11314
Raymondville 	Texas	city	2011	11261
Raymondville 	Texas	city	2012	11241
Raymondville 	Texas	city	2013	11161
Raymondville 	Texas	city	2014	11121
Raymondville 	Texas	city	2015	11139
Red Oak 	Texas	city	2010	10823
Red Oak 	Texas	city	2011	10974
Red Oak 	Texas	city	2012	11071
Red Oak 	Texas	city	2013	11243
Red Oak 	Texas	city	2014	11565
Red Oak 	Texas	city	2015	12022
Richland Hills 	Texas	city	2010	7801
Richland Hills 	Texas	city	2011	7879
Richland Hills 	Texas	city	2012	7954
Richland Hills 	Texas	city	2013	7996
Richland Hills 	Texas	city	2014	8040
Richland Hills 	Texas	city	2015	8098
Richmond 	Texas	city	2010	11618
Richmond 	Texas	city	2011	11673
Richmond 	Texas	city	2012	11722
Richmond 	Texas	city	2013	11870
Richmond 	Texas	city	2014	12060
Richmond 	Texas	city	2015	12138
Rio Grande City 	Texas	city	2010	13847
Rio Grande City 	Texas	city	2011	13969
Rio Grande City 	Texas	city	2012	14033
Rio Grande City 	Texas	city	2013	14137
Rio Grande City 	Texas	city	2014	14269
Rio Grande City 	Texas	city	2015	14404
River Oaks 	Texas	city	2010	7440
River Oaks 	Texas	city	2011	7513
River Oaks 	Texas	city	2012	7587
River Oaks 	Texas	city	2013	7634
River Oaks 	Texas	city	2014	7672
River Oaks 	Texas	city	2015	7724
Roanoke 	Texas	city	2010	6041
Roanoke 	Texas	city	2011	6305
Roanoke 	Texas	city	2012	6487
Roanoke 	Texas	city	2013	6672
Roanoke 	Texas	city	2014	6986
Roanoke 	Texas	city	2015	7400
Robinson 	Texas	city	2010	10579
Robinson 	Texas	city	2011	10851
Robinson 	Texas	city	2012	11065
Robinson 	Texas	city	2013	11276
Robinson 	Texas	city	2014	11418
Robinson 	Texas	city	2015	11484
Robstown 	Texas	city	2010	11478
Robstown 	Texas	city	2011	11520
Robstown 	Texas	city	2012	11623
Robstown 	Texas	city	2013	11716
Robstown 	Texas	city	2014	11661
Robstown 	Texas	city	2015	11576
Rockdale 	Texas	city	2010	5562
Rockdale 	Texas	city	2011	5532
Rockdale 	Texas	city	2012	5412
Rockdale 	Texas	city	2013	5416
Rockdale 	Texas	city	2014	5559
Rockdale 	Texas	city	2015	5609
Rockport 	Texas	city	2010	9391
Rockport 	Texas	city	2011	9504
Rockport 	Texas	city	2012	9689
Rockport 	Texas	city	2013	9937
Rockport 	Texas	city	2014	10307
Rockport 	Texas	city	2015	10490
Rockwall 	Texas	city	2010	38007
Rockwall 	Texas	city	2011	39068
Rockwall 	Texas	city	2012	39928
Rockwall 	Texas	city	2013	40903
Rockwall 	Texas	city	2014	41711
Rockwall 	Texas	city	2015	42566
Roma 	Texas	city	2010	9798
Roma 	Texas	city	2011	9896
Roma 	Texas	city	2012	9937
Roma 	Texas	city	2013	10016
Roma 	Texas	city	2014	10119
Roma 	Texas	city	2015	10223
Rosenberg 	Texas	city	2010	31556
Rosenberg 	Texas	city	2011	32035
Rosenberg 	Texas	city	2012	32536
Rosenberg 	Texas	city	2013	33310
Rosenberg 	Texas	city	2014	34560
Rosenberg 	Texas	city	2015	35510
Royse City 	Texas	city	2010	9467
Royse City 	Texas	city	2011	9693
Royse City 	Texas	city	2012	9957
Royse City 	Texas	city	2013	10294
Royse City 	Texas	city	2014	10756
Royse City 	Texas	city	2015	11465
Rusk 	Texas	city	2010	5558
Rusk 	Texas	city	2011	5586
Rusk 	Texas	city	2012	5586
Rusk 	Texas	city	2013	5580
Rusk 	Texas	city	2014	5579
Rusk 	Texas	city	2015	5618
Sachse 	Texas	city	2010	20473
Sachse 	Texas	city	2011	21087
Sachse 	Texas	city	2012	21622
Sachse 	Texas	city	2013	22062
Sachse 	Texas	city	2014	23697
Sachse 	Texas	city	2015	24554
Saginaw 	Texas	city	2010	19912
Saginaw 	Texas	city	2011	20381
Saginaw 	Texas	city	2012	20873
Saginaw 	Texas	city	2013	21271
Saginaw 	Texas	city	2014	21711
Saginaw 	Texas	city	2015	22079
San Benito 	Texas	city	2010	24302
San Benito 	Texas	city	2011	24493
San Benito 	Texas	city	2012	24471
San Benito 	Texas	city	2013	24483
San Benito 	Texas	city	2014	24509
San Benito 	Texas	city	2015	24496
San Elizario 	Texas	city	2010	9245
San Elizario 	Texas	city	2011	9277
San Elizario 	Texas	city	2012	9278
San Elizario 	Texas	city	2013	9148
San Elizario 	Texas	city	2014	9061
San Elizario 	Texas	city	2015	8999
Sanger 	Texas	city	2010	6971
Sanger 	Texas	city	2011	7076
Sanger 	Texas	city	2012	7165
Sanger 	Texas	city	2013	7436
Sanger 	Texas	city	2014	7615
Sanger 	Texas	city	2015	7747
San Juan 	Texas	city	2010	34071
San Juan 	Texas	city	2011	34726
San Juan 	Texas	city	2012	35252
San Juan 	Texas	city	2013	35694
San Juan 	Texas	city	2014	36186
San Juan 	Texas	city	2015	36556
San Marcos 	Texas	city	2010	45214
San Marcos 	Texas	city	2011	47681
Santa Fe 	Texas	city	2010	12384
Santa Fe 	Texas	city	2011	12403
Santa Fe 	Texas	city	2012	12536
Santa Fe 	Texas	city	2013	12678
Santa Fe 	Texas	city	2014	12861
Santa Fe 	Texas	city	2015	13037
Schertz 	Texas	city	2010	32114
Schertz 	Texas	city	2011	33322
Schertz 	Texas	city	2012	34886
Schertz 	Texas	city	2013	35851
Schertz 	Texas	city	2014	36891
Schertz 	Texas	city	2015	37938
Seabrook 	Texas	city	2010	12001
Seabrook 	Texas	city	2011	12194
Seabrook 	Texas	city	2012	12457
Seabrook 	Texas	city	2013	12679
Seabrook 	Texas	city	2014	12803
Seabrook 	Texas	city	2015	13716
Seagoville 	Texas	city	2010	14972
Seagoville 	Texas	city	2011	15248
Seagoville 	Texas	city	2012	15478
Seagoville 	Texas	city	2013	15596
Seagoville 	Texas	city	2014	15736
Seagoville 	Texas	city	2015	15894
Sealy 	Texas	city	2010	6083
Sealy 	Texas	city	2011	6144
Sealy 	Texas	city	2012	6147
Sealy 	Texas	city	2013	6185
Sealy 	Texas	city	2014	6263
